Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit,Profit Margin,Order Month,Order Year
ORD-12432,12-02-2024,15-02-2024,Second Class,CUST-1200,Corporate,India,Pune,Maharashtra,West,Furniture,Chairs,Filing Cabinet,2,0.2,481.7,17.25,0.035810671,2024-02,2024
ORD-10335,01-07-2024,03-07-2024,Standard,CUST-1344,Consumer,India,Lucknow,Uttar Pradesh,North,Technology,Printers,Tablet,3,0.05,292.45,58.53,0.200136776,2024-07,2024
ORD-10182,23-02-2023,25-02-2023,Standard,CUST-1036,Consumer,India,Pune,Maharashtra,West,Furniture,Chairs,Standing Desk,4,0.1,858.76,47.8,0.055661652,2023-02,2023
ORD-10657,19-10-2023,20-10-2023,Standard,CUST-1221,Consumer,India,Hyderabad,Telangana,South,Office Supplies,Stationery,Desk Organizer,1,0.3,398.78,10.79,0.027057525,2023-10,2023
ORD-10997,19-10-2023,21-10-2023,Second Class,CUST-1005,Corporate,India,Jaipur,Rajasthan,North,Office Supplies,Binders,Printer Paper,3,0.2,356.6,5.9,0.016545149,2023-10,2023
ORD-11144,27-05-2024,30-05-2024,First Class,CUST-1231,Corporate,India,Chennai,Tamil Nadu,South,Furniture,Chairs,Reception Desk,1,0.3,269.29,-13.6,-0.050503175,2024-05,2024
ORD-12336,23-01-2024,26-01-2024,Same Day,CUST-1238,Consumer,India,Jaipur,Rajasthan,North,Furniture,Office Furniture,Conference Table,2,0.05,365.53,63.72,0.174322217,2024-01,2024
ORD-10142,03-01-2024,04-01-2024,Second Class,CUST-1147,Corporate,India,Mumbai,Maharashtra,West,Office Supplies,Writing,Envelope Pack,2,0.2,234.17,5,0.021352009,2024-01,2024
ORD-10081,02-09-2025,04-09-2025,Standard,CUST-1372,Corporate,India,Nagpur,Maharashtra,Central,Technology,Accessories,Smartphone,3,0,239.11,44.68,0.186859604,2025-09,2025
ORD-11734,14-05-2023,17-05-2023,First Class,CUST-1246,Consumer,India,Ahmedabad,Gujarat,West,Office Supplies,Paper,Ball Pen Set,3,0,1142.84,151.82,0.132844493,2023-05,2023
ORD-12230,16-01-2023,19-01-2023,Same Day,CUST-1375,Home Office,India,Jaipur,Rajasthan,North,Technology,Printers,USB-C Hub,4,0.2,1119.32,92.74,0.082853876,2023-01,2023
ORD-11482,23-04-2025,27-04-2025,Second Class,CUST-1155,Consumer,India,Bengaluru,Karnataka,South,Furniture,Office Furniture,Reception Desk,4,0.3,286.54,-17.36,-0.06058491,2025-04,2025
ORD-10152,02-07-2023,04-07-2023,Standard,CUST-1376,Consumer,India,Kolkata,West Bengal,East,Furniture,Office Furniture,Bookshelf,3,0.05,1175.36,132.16,0.112442145,2023-07,2023
ORD-11048,10-02-2025,12-02-2025,First Class,CUST-1186,Consumer,India,Pune,Maharashtra,West,Furniture,Storage,Reception Desk,4,0,606.17,77.86,0.128445816,2025-02,2025
ORD-10943,26-10-2023,27-10-2023,Second Class,CUST-1034,Home Office,India,Nagpur,Maharashtra,Central,Technology,Accessories,Business Laptop,3,0,3053.8,703.22,0.230277032,2023-10,2023
ORD-10060,07-04-2023,10-04-2023,Standard,CUST-1492,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Phones,Monitor,1,0.05,714.37,126.33,0.176841133,2023-04,2023
ORD-12430,16-09-2025,19-09-2025,Same Day,CUST-1040,Consumer,India,Bengaluru,Karnataka,South,Furniture,Storage,Conference Table,3,0.05,1013.19,59.27,0.058498406,2025-09,2025
ORD-10575,18-06-2023,22-06-2023,Standard,CUST-1214,Consumer,India,Hyderabad,Telangana,South,Office Supplies,Writing,Ball Pen Set,3,0.1,300.29,26.65,0.088747544,2023-06,2023
ORD-10240,27-10-2023,28-10-2023,Second Class,CUST-1249,Corporate,India,Mumbai,Maharashtra,West,Furniture,Chairs,Reception Desk,3,0.15,892.71,71.89,0.080530071,2023-10,2023
ORD-10640,27-03-2025,30-03-2025,Same Day,CUST-1028,Consumer,India,Ahmedabad,Gujarat,West,Furniture,Chairs,Office Chair,5,0.1,242.62,25.15,0.103660045,2025-03,2025
ORD-12471,25-04-2023,28-04-2023,Standard,CUST-1039,Consumer,India,Hyderabad,Telangana,South,Technology,Printers,USB-C Hub,2,0,409.87,48.11,0.117378681,2023-04,2023
ORD-12459,06-06-2025,07-06-2025,First Class,CUST-1323,Home Office,India,Chennai,Tamil Nadu,South,Office Supplies,Binders,Notebook,4,0.1,156.36,11.3,0.072269123,2025-06,2025
ORD-10903,11-09-2024,12-09-2024,Second Class,CUST-1118,Consumer,India,Pune,Maharashtra,West,Technology,Phones,Business Laptop,5,0.05,1437.42,289.42,0.201346858,2024-09,2024
ORD-10421,23-03-2023,25-03-2023,Second Class,CUST-1035,Consumer,India,Ahmedabad,Gujarat,West,Furniture,Storage,Bookshelf,2,0.15,603.19,19.09,0.031648403,2023-03,2023
ORD-10839,04-12-2023,09-12-2023,Standard,CUST-1263,Corporate,India,Pune,Maharashtra,West,Technology,Phones,Business Laptop,1,0.3,184.7,3.91,0.021169464,2023-12,2023
ORD-10126,09-10-2023,11-10-2023,Standard,CUST-1599,Consumer,India,Bengaluru,Karnataka,South,Furniture,Chairs,Filing Cabinet,1,0,384.34,38,0.098870791,2023-10,2023
ORD-10491,10-09-2024,13-09-2024,Same Day,CUST-1298,Consumer,India,Bengaluru,Karnataka,South,Office Supplies,Stationery,File Binder,1,0.1,79.31,10.5,0.13239188,2024-09,2024
ORD-12014,14-11-2024,17-11-2024,Standard,CUST-1492,Home Office,India,Nagpur,Maharashtra,Central,Office Supplies,Writing,Desk Organizer,3,0,146.2,28.01,0.191586867,2024-11,2024
ORD-10685,17-08-2023,19-08-2023,Standard,CUST-1421,Corporate,India,Lucknow,Uttar Pradesh,North,Technology,Phones,USB-C Hub,3,0.2,533.09,47.63,0.089347015,2023-08,2023
ORD-11043,04-08-2024,07-08-2024,Standard,CUST-1385,Consumer,India,Nagpur,Maharashtra,Central,Technology,Accessories,Laser Printer,2,0,193.4,36.58,0.189141675,2024-08,2024
ORD-11078,22-10-2023,24-10-2023,Second Class,CUST-1468,Corporate,India,Chennai,Tamil Nadu,South,Technology,Printers,Business Laptop,2,0.2,691.11,30.74,0.044479171,2023-10,2023
ORD-11894,23-04-2025,25-04-2025,Second Class,CUST-1449,Consumer,India,Nagpur,Maharashtra,Central,Technology,Computers,USB-C Hub,2,0.05,239.58,42.06,0.175557225,2025-04,2025
ORD-12125,28-02-2023,02-03-2023,Same Day,CUST-1489,Corporate,India,Lucknow,Uttar Pradesh,North,Office Supplies,Writing,Desk Organizer,1,0.3,79.29,-3.89,-0.049060411,2023-02,2023
ORD-10013,16-11-2023,18-11-2023,Same Day,CUST-1488,Corporate,India,Bhopal,Madhya Pradesh,Central,Technology,Computers,Wireless Headset,4,0,735.35,163.33,0.222111919,2023-11,2023
ORD-10048,17-06-2025,20-06-2025,Standard,CUST-1417,Consumer,India,Kolkata,West Bengal,East,Technology,Computers,Laser Printer,1,0.2,287.62,15.21,0.052882275,2025-06,2025
ORD-11820,16-11-2023,18-11-2023,Standard,CUST-1306,Consumer,India,Delhi,Delhi,North,Furniture,Tables,Filing Cabinet,5,0.15,2008.31,124.15,0.061818146,2023-11,2023
ORD-12189,10-10-2024,12-10-2024,Second Class,CUST-1439,Corporate,India,Lucknow,Uttar Pradesh,North,Office Supplies,Binders,File Binder,4,0.05,224.28,33.05,0.147360442,2024-10,2024
ORD-12182,14-08-2024,16-08-2024,Standard,CUST-1028,Corporate,India,Delhi,Delhi,North,Technology,Accessories,Laser Printer,2,0,421.31,107,0.253969761,2024-08,2024
ORD-10383,11-04-2023,14-04-2023,Same Day,CUST-1326,Consumer,India,Bengaluru,Karnataka,South,Furniture,Office Furniture,Office Chair,4,0.1,1627.78,121.58,0.074690683,2023-04,2023
ORD-10256,21-06-2024,23-06-2024,Standard,CUST-1281,Consumer,India,Bengaluru,Karnataka,South,Furniture,Chairs,Reception Desk,5,0.15,1707.55,123.31,0.072214576,2024-06,2024
ORD-11866,02-08-2023,05-08-2023,First Class,CUST-1248,Consumer,India,Mumbai,Maharashtra,West,Furniture,Chairs,Filing Cabinet,2,0.15,472.69,29.76,0.06295881,2023-08,2023
ORD-11044,17-07-2024,20-07-2024,Standard,CUST-1270,Corporate,India,Lucknow,Uttar Pradesh,North,Furniture,Chairs,Filing Cabinet,4,0,964.38,60.35,0.062579066,2024-07,2024
ORD-10575,25-11-2025,27-11-2025,Standard,CUST-1202,Corporate,India,Chennai,Tamil Nadu,South,Technology,Computers,Wireless Headset,4,0,294.74,56.83,0.192814006,2025-11,2025
ORD-11751,03-07-2025,07-07-2025,Standard,CUST-1172,Home Office,India,Jaipur,Rajasthan,North,Furniture,Office Furniture,Executive Chair,3,0.1,1328.62,135.73,0.102158631,2025-07,2025
ORD-12063,27-05-2025,30-05-2025,Standard,CUST-1161,Corporate,India,Hyderabad,Telangana,South,Technology,Computers,USB-C Hub,5,0.2,453.72,18.36,0.040465485,2025-05,2025
ORD-10012,03-11-2025,07-11-2025,Standard,CUST-1115,Consumer,India,Lucknow,Uttar Pradesh,North,Technology,Phones,Mechanical Keyboard,3,0.05,3037.94,434.3,0.142958715,2025-11,2025
ORD-10703,04-10-2023,06-10-2023,Same Day,CUST-1096,Corporate,India,Jaipur,Rajasthan,North,Technology,Printers,Smartphone,3,0.3,455.01,-3.24,-0.007120723,2023-10,2023
ORD-10314,25-08-2025,28-08-2025,Standard,CUST-1009,Corporate,India,Delhi,Delhi,North,Technology,Computers,Business Laptop,1,0,1200.54,248.59,0.207065154,2025-08,2025
ORD-10289,06-03-2023,10-03-2023,First Class,CUST-1375,Consumer,India,Chennai,Tamil Nadu,South,Technology,Printers,Mechanical Keyboard,2,0.05,776.34,153.61,0.197864338,2023-03,2023
ORD-11405,12-05-2025,15-05-2025,Standard,CUST-1089,Corporate,India,Nagpur,Maharashtra,Central,Technology,Computers,Smartphone,1,0.05,579.03,72.09,0.124501321,2025-05,2025
ORD-11172,24-08-2025,26-08-2025,Standard,CUST-1393,Consumer,India,Hyderabad,Telangana,South,Technology,Computers,Business Laptop,3,0.3,167.79,0.28,0.001668753,2025-08,2025
ORD-11622,19-04-2024,21-04-2024,Standard,CUST-1521,Consumer,India,Hyderabad,Telangana,South,Furniture,Tables,Filing Cabinet,2,0.1,584.75,22.81,0.039008123,2024-04,2024
ORD-12192,25-03-2023,26-03-2023,Second Class,CUST-1457,Corporate,India,Lucknow,Uttar Pradesh,North,Furniture,Storage,Filing Cabinet,2,0.3,396.74,-43.7,-0.110147704,2023-03,2023
ORD-10365,31-05-2024,02-06-2024,Standard,CUST-1064,Consumer,India,Hyderabad,Telangana,South,Furniture,Storage,Bookshelf,5,0,2259.81,387.25,0.171363964,2024-05,2024
ORD-11338,17-06-2025,18-06-2025,First Class,CUST-1317,Home Office,India,Jaipur,Rajasthan,North,Furniture,Chairs,Executive Chair,2,0.1,488.1,18.89,0.038701086,2025-06,2025
ORD-10666,10-09-2025,11-09-2025,Second Class,CUST-1364,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Phones,Wireless Headset,5,0,2911.14,714.19,0.245330008,2025-09,2025
ORD-10583,10-08-2024,11-08-2024,Standard,CUST-1005,Consumer,India,Pune,Maharashtra,West,Technology,Printers,Smartphone,1,0.3,368.22,-0.24,-0.000651784,2024-08,2024
ORD-11330,03-11-2024,06-11-2024,First Class,CUST-1115,Corporate,India,Delhi,Delhi,North,Technology,Accessories,USB-C Hub,1,0.15,57.65,4.21,0.073026886,2024-11,2024
ORD-10834,09-02-2025,11-02-2025,Standard,CUST-1258,Home Office,India,Kolkata,West Bengal,East,Technology,Computers,USB-C Hub,2,0.2,1057.56,121.71,0.115085669,2025-02,2025
ORD-11721,08-10-2025,09-10-2025,Second Class,CUST-1090,Home Office,India,Mumbai,Maharashtra,West,Technology,Printers,Tablet,2,0.15,1725.03,183.98,0.106653218,2025-10,2025
ORD-10626,19-01-2023,20-01-2023,Standard,CUST-1072,Consumer,India,Hyderabad,Telangana,South,Office Supplies,Paper,Notebook,1,0,108.62,23.98,0.220769656,2023-01,2023
ORD-12498,13-09-2024,15-09-2024,Standard,CUST-1441,Consumer,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Stationery,Envelope Pack,4,0.1,181.31,21.96,0.121118526,2024-09,2024
ORD-11048,22-08-2023,23-08-2023,Standard,CUST-1298,Consumer,India,Delhi,Delhi,North,Office Supplies,Stationery,Sticky Notes,5,0,642.69,88.29,0.137375718,2023-08,2023
ORD-10037,28-08-2024,01-09-2024,Standard,CUST-1068,Corporate,India,Nagpur,Maharashtra,Central,Technology,Computers,Smartphone,1,0.1,190.79,34.93,0.183080874,2024-08,2024
ORD-12455,25-12-2025,26-12-2025,Second Class,CUST-1124,Home Office,India,Delhi,Delhi,North,Technology,Printers,Wireless Headset,2,0,227.02,41.18,0.18139371,2025-12,2025
ORD-11612,18-09-2025,21-09-2025,First Class,CUST-1245,Consumer,India,Bengaluru,Karnataka,South,Technology,Computers,Business Laptop,3,0.15,607.6,38.59,0.063512179,2025-09,2025
ORD-11482,04-04-2023,06-04-2023,Standard,CUST-1086,Corporate,India,Delhi,Delhi,North,Furniture,Chairs,Executive Chair,2,0.2,102.8,2.28,0.022178988,2023-04,2023
ORD-12417,02-07-2023,04-07-2023,Second Class,CUST-1502,Consumer,India,Nagpur,Maharashtra,Central,Furniture,Office Furniture,Bookshelf,3,0.2,1006.16,1.17,0.001162837,2023-07,2023
ORD-12467,16-03-2023,19-03-2023,Standard,CUST-1265,Corporate,India,Chennai,Tamil Nadu,South,Furniture,Storage,Executive Chair,1,0.1,255.72,24.1,0.094243704,2023-03,2023
ORD-10005,18-09-2023,19-09-2023,Standard,CUST-1329,Consumer,India,Bengaluru,Karnataka,South,Furniture,Storage,Filing Cabinet,5,0.05,1106.52,87.23,0.078832737,2023-09,2023
ORD-10684,04-01-2024,09-01-2024,Standard,CUST-1596,Corporate,India,Bhopal,Madhya Pradesh,Central,Technology,Phones,Business Laptop,5,0.2,2346.03,128.43,0.054743545,2024-01,2024
ORD-11501,26-02-2025,01-03-2025,Same Day,CUST-1256,Home Office,India,Kolkata,West Bengal,East,Office Supplies,Writing,Notebook,2,0.1,46.08,4.68,0.1015625,2025-02,2025
ORD-10474,22-12-2023,23-12-2023,Standard,CUST-1252,Home Office,India,Ahmedabad,Gujarat,West,Technology,Phones,Business Laptop,4,0.05,1299.2,178.81,0.13763085,2023-12,2023
ORD-11365,28-01-2025,30-01-2025,Same Day,CUST-1221,Corporate,India,Delhi,Delhi,North,Technology,Phones,Laser Printer,3,0.1,207.84,38.14,0.183506543,2025-01,2025
ORD-12457,08-02-2025,09-02-2025,Second Class,CUST-1397,Corporate,India,Lucknow,Uttar Pradesh,North,Office Supplies,Binders,Printer Paper,4,0.3,790.67,33.45,0.042305892,2025-02,2025
ORD-10014,23-06-2023,27-06-2023,Standard,CUST-1552,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Computers,Laser Printer,3,0.2,754.99,29.17,0.038636273,2023-06,2023
ORD-10516,02-08-2023,03-08-2023,Standard,CUST-1285,Corporate,India,Hyderabad,Telangana,South,Technology,Phones,Business Laptop,2,0.2,148.71,8.61,0.057897922,2023-08,2023
ORD-10629,11-11-2024,12-11-2024,Standard,CUST-1587,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Accessories,Mechanical Keyboard,5,0.1,1349.87,161.62,0.119730048,2024-11,2024
ORD-11415,10-03-2024,13-03-2024,Second Class,CUST-1560,Consumer,India,Kolkata,West Bengal,East,Technology,Computers,Monitor,2,0,443.91,81.35,0.183257868,2024-03,2024
ORD-11947,03-09-2024,07-09-2024,Standard,CUST-1179,Corporate,India,Kolkata,West Bengal,East,Furniture,Office Furniture,Office Chair,3,0.3,762.83,-73.43,-0.096259979,2024-09,2024
ORD-10429,27-09-2025,28-09-2025,Standard,CUST-1590,Home Office,India,Ahmedabad,Gujarat,West,Technology,Phones,Business Laptop,3,0,1395.27,301.89,0.216366725,2025-09,2025
ORD-10175,28-11-2025,29-11-2025,Same Day,CUST-1132,Home Office,India,Pune,Maharashtra,West,Office Supplies,Paper,Desk Organizer,3,0,407.19,87.9,0.215869741,2025-11,2025
ORD-10184,30-01-2025,02-02-2025,Second Class,CUST-1588,Consumer,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Binders,File Binder,3,0.15,217.06,16.25,0.074864093,2025-01,2025
ORD-12342,02-10-2023,04-10-2023,First Class,CUST-1378,Corporate,India,Pune,Maharashtra,West,Furniture,Tables,Filing Cabinet,5,0.1,1323.43,0.87,0.000657383,2023-10,2023
ORD-11594,15-03-2024,17-03-2024,Second Class,CUST-1229,Consumer,India,Kolkata,West Bengal,East,Technology,Printers,Smartphone,1,0.1,280.03,40.07,0.143091812,2024-03,2024
ORD-11635,07-11-2024,10-11-2024,Second Class,CUST-1217,Consumer,India,Jaipur,Rajasthan,North,Office Supplies,Writing,Desk Organizer,3,0.2,221.43,3.72,0.016799892,2024-11,2024
ORD-10230,26-07-2024,28-07-2024,Standard,CUST-1568,Consumer,India,Nagpur,Maharashtra,Central,Office Supplies,Paper,Envelope Pack,5,0,158.63,28.1,0.177141776,2024-07,2024
ORD-11997,21-09-2025,24-09-2025,Standard,CUST-1023,Consumer,India,Hyderabad,Telangana,South,Technology,Printers,Monitor,3,0.2,748.75,26.05,0.034791319,2025-09,2025
ORD-10514,08-08-2024,12-08-2024,First Class,CUST-1269,Home Office,India,Nagpur,Maharashtra,Central,Office Supplies,Binders,Ball Pen Set,2,0.1,83.85,9.7,0.115682767,2024-08,2024
ORD-10863,16-05-2024,19-05-2024,Second Class,CUST-1323,Consumer,India,Chennai,Tamil Nadu,South,Office Supplies,Binders,Sticky Notes,1,0.05,22.42,1.88,0.083853702,2024-05,2024
ORD-12361,29-03-2025,02-04-2025,Same Day,CUST-1295,Consumer,India,Ahmedabad,Gujarat,West,Furniture,Tables,Standing Desk,3,0,651.67,95.51,0.14656191,2025-03,2025
ORD-10208,22-07-2024,26-07-2024,Standard,CUST-1587,Consumer,India,Ahmedabad,Gujarat,West,Furniture,Storage,Executive Chair,5,0.1,2579.58,202.28,0.078415866,2024-07,2024
ORD-10633,06-02-2023,10-02-2023,Second Class,CUST-1119,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Office Furniture,Reception Desk,5,0.3,428.07,-29.28,-0.068400028,2023-02,2023
ORD-11066,31-07-2023,01-08-2023,Second Class,CUST-1233,Consumer,India,Lucknow,Uttar Pradesh,North,Technology,Phones,Business Laptop,3,0.2,706.82,115.46,0.163351348,2023-07,2023
ORD-11640,07-10-2024,09-10-2024,Standard,CUST-1054,Consumer,India,Mumbai,Maharashtra,West,Technology,Computers,Business Laptop,1,0.15,182.73,19.13,0.10468998,2024-10,2024
ORD-10024,01-08-2025,06-08-2025,Standard,CUST-1502,Consumer,India,Nagpur,Maharashtra,Central,Technology,Phones,USB-C Hub,2,0,152.88,36.47,0.238553114,2025-08,2025
ORD-12028,02-04-2023,04-04-2023,Same Day,CUST-1148,Corporate,India,Pune,Maharashtra,West,Furniture,Tables,Reception Desk,2,0.3,99.56,-2.75,-0.027621535,2023-04,2023
ORD-11190,13-02-2024,17-02-2024,Standard,CUST-1000,Consumer,India,Nagpur,Maharashtra,Central,Office Supplies,Paper,Ball Pen Set,3,0.1,97.54,6.51,0.066741849,2024-02,2024
ORD-10500,02-07-2024,05-07-2024,Standard,CUST-1569,Corporate,India,Ahmedabad,Gujarat,West,Technology,Computers,Laser Printer,2,0.15,218.81,13.18,0.060234907,2024-07,2024
ORD-11014,08-09-2023,09-09-2023,Standard,CUST-1178,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Printers,Business Laptop,2,0.2,777.06,88.12,0.113401797,2023-09,2023
ORD-11443,01-11-2025,04-11-2025,Standard,CUST-1394,Home Office,India,Bhopal,Madhya Pradesh,Central,Furniture,Storage,Filing Cabinet,5,0,1959.19,175.6,0.089628877,2025-11,2025
ORD-11418,27-03-2024,29-03-2024,Standard,CUST-1530,Consumer,India,Nagpur,Maharashtra,Central,Technology,Computers,Tablet,1,0,260.1,64.73,0.248865821,2024-03,2024
ORD-10912,03-08-2024,06-08-2024,Second Class,CUST-1426,Consumer,India,Chennai,Tamil Nadu,South,Technology,Computers,Business Laptop,4,0,1121.48,148.77,0.132655063,2024-08,2024
ORD-10752,24-02-2023,26-02-2023,Standard,CUST-1388,Consumer,India,Pune,Maharashtra,West,Office Supplies,Writing,Envelope Pack,1,0.15,60.77,2.7,0.044429817,2023-02,2023
ORD-11242,19-10-2025,24-10-2025,Same Day,CUST-1084,Consumer,India,Jaipur,Rajasthan,North,Technology,Accessories,Smartphone,2,0,1563.48,319.83,0.204562898,2025-10,2025
ORD-10869,03-01-2024,04-01-2024,Standard,CUST-1460,Home Office,India,Kolkata,West Bengal,East,Furniture,Office Furniture,Executive Chair,2,0.3,150.85,-5.68,-0.037653298,2024-01,2024
ORD-11915,19-12-2024,22-12-2024,Standard,CUST-1082,Consumer,India,Bengaluru,Karnataka,South,Technology,Accessories,Tablet,4,0.1,1365.09,199.34,0.146027002,2024-12,2024
ORD-12496,21-07-2025,23-07-2025,Standard,CUST-1433,Home Office,India,Kolkata,West Bengal,East,Technology,Computers,Wireless Headset,4,0.3,449.13,-11.77,-0.026206221,2025-07,2025
ORD-11379,21-05-2024,24-05-2024,First Class,CUST-1430,Consumer,India,Bengaluru,Karnataka,South,Technology,Accessories,Business Laptop,3,0.1,999.2,126.34,0.126441153,2024-05,2024
ORD-11286,10-08-2023,11-08-2023,Standard,CUST-1074,Home Office,India,Ahmedabad,Gujarat,West,Furniture,Office Furniture,Office Chair,2,0.05,424.89,40.84,0.096118996,2023-08,2023
ORD-12017,01-09-2024,04-09-2024,Second Class,CUST-1426,Corporate,India,Hyderabad,Telangana,South,Technology,Computers,Business Laptop,2,0,2087.35,487.54,0.233568879,2024-09,2024
ORD-10483,03-08-2023,05-08-2023,Standard,CUST-1343,Consumer,India,Chennai,Tamil Nadu,South,Technology,Computers,Laser Printer,2,0.1,453.75,54.84,0.120859504,2023-08,2023
ORD-10834,23-01-2024,25-01-2024,Second Class,CUST-1161,Home Office,India,Hyderabad,Telangana,South,Furniture,Storage,Conference Table,5,0.1,1981.27,123.82,0.062495268,2024-01,2024
ORD-12030,09-08-2023,11-08-2023,Standard,CUST-1409,Corporate,India,Chennai,Tamil Nadu,South,Technology,Accessories,Smartphone,5,0.05,980.08,197.94,0.201963105,2023-08,2023
ORD-11777,26-12-2023,28-12-2023,First Class,CUST-1564,Corporate,India,Jaipur,Rajasthan,North,Technology,Computers,Laser Printer,4,0.15,1637.04,118.16,0.072179055,2023-12,2023
ORD-11675,15-03-2025,17-03-2025,Standard,CUST-1420,Consumer,India,Lucknow,Uttar Pradesh,North,Office Supplies,Paper,Desk Organizer,2,0.05,280.1,43.44,0.155087469,2025-03,2025
ORD-10108,27-10-2025,30-10-2025,Second Class,CUST-1062,Consumer,India,Delhi,Delhi,North,Technology,Computers,USB-C Hub,2,0,488.67,108.78,0.222604211,2025-10,2025
ORD-12271,15-01-2025,18-01-2025,Standard,CUST-1153,Consumer,India,Lucknow,Uttar Pradesh,North,Office Supplies,Paper,Sticky Notes,5,0.3,899.34,-40.36,-0.044877355,2025-01,2025
ORD-12013,20-08-2024,22-08-2024,Second Class,CUST-1269,Consumer,India,Ahmedabad,Gujarat,West,Technology,Printers,Business Laptop,3,0.15,1788.66,149.99,0.083856071,2024-08,2024
ORD-10859,28-09-2023,30-09-2023,Second Class,CUST-1006,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Office Furniture,Executive Chair,2,0.15,586.47,39.25,0.066925844,2023-09,2023
ORD-10123,14-03-2024,16-03-2024,Second Class,CUST-1346,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Accessories,Monitor,4,0.3,4321.04,65.53,0.015165331,2024-03,2024
ORD-11043,05-06-2023,07-06-2023,Standard,CUST-1165,Consumer,India,Mumbai,Maharashtra,West,Furniture,Office Furniture,Bookshelf,3,0,774.59,93.3,0.120450819,2023-06,2023
ORD-10148,14-09-2024,18-09-2024,Second Class,CUST-1309,Consumer,India,Mumbai,Maharashtra,West,Office Supplies,Writing,File Binder,2,0.15,199.09,0.97,0.004872168,2024-09,2024
ORD-10034,03-12-2023,04-12-2023,Second Class,CUST-1276,Corporate,India,Pune,Maharashtra,West,Office Supplies,Binders,Sticky Notes,4,0.2,702.27,-15.05,-0.021430504,2023-12,2023
ORD-10968,01-01-2023,04-01-2023,Standard,CUST-1506,Consumer,India,Bhopal,Madhya Pradesh,Central,Furniture,Storage,Conference Table,5,0,598.19,53.59,0.089586921,2023-01,2023
ORD-12492,19-08-2025,20-08-2025,Second Class,CUST-1514,Consumer,India,Ahmedabad,Gujarat,West,Furniture,Storage,Standing Desk,1,0.3,154.2,-11.62,-0.07535668,2025-08,2025
ORD-11117,11-08-2023,16-08-2023,First Class,CUST-1279,Consumer,India,Mumbai,Maharashtra,West,Technology,Accessories,Mechanical Keyboard,2,0.05,245.39,27.67,0.112759281,2023-08,2023
ORD-12152,13-05-2025,16-05-2025,Standard,CUST-1290,Consumer,India,Pune,Maharashtra,West,Office Supplies,Stationery,Envelope Pack,2,0.15,105.26,10.1,0.095952879,2025-05,2025
ORD-11790,09-07-2023,10-07-2023,Second Class,CUST-1260,Consumer,India,Delhi,Delhi,North,Furniture,Tables,Conference Table,2,0.1,670.82,37.71,0.056214782,2023-07,2023
ORD-10421,05-12-2025,08-12-2025,First Class,CUST-1110,Home Office,India,Ahmedabad,Gujarat,West,Office Supplies,Stationery,Desk Organizer,2,0,95.1,12.24,0.128706625,2025-12,2025
ORD-10618,23-06-2025,26-06-2025,Standard,CUST-1592,Corporate,India,Ahmedabad,Gujarat,West,Office Supplies,Paper,Envelope Pack,5,0.15,222.15,29.87,0.134458699,2025-06,2025
ORD-11236,16-10-2025,19-10-2025,First Class,CUST-1394,Consumer,India,Mumbai,Maharashtra,West,Furniture,Chairs,Reception Desk,3,0.1,341.37,10.07,0.029498784,2025-10,2025
ORD-10875,02-01-2025,05-01-2025,Standard,CUST-1000,Home Office,India,Kolkata,West Bengal,East,Furniture,Chairs,Office Chair,1,0,238.53,41.39,0.17352115,2025-01,2025
ORD-11078,10-05-2025,12-05-2025,Standard,CUST-1390,Corporate,India,Bengaluru,Karnataka,South,Technology,Phones,Business Laptop,5,0.05,2510.83,315.39,0.125611849,2025-05,2025
ORD-11750,10-12-2025,12-12-2025,First Class,CUST-1584,Home Office,India,Nagpur,Maharashtra,Central,Furniture,Tables,Executive Chair,3,0.1,791.51,17.22,0.021755884,2025-12,2025
ORD-10359,06-07-2024,08-07-2024,Second Class,CUST-1572,Consumer,India,Delhi,Delhi,North,Technology,Accessories,Monitor,2,0.1,1967.62,115.47,0.058685112,2024-07,2024
ORD-10449,17-06-2023,19-06-2023,Standard,CUST-1056,Corporate,India,Bhopal,Madhya Pradesh,Central,Technology,Computers,Laser Printer,3,0.1,1413.28,255.61,0.180862957,2023-06,2023
ORD-10155,08-03-2024,11-03-2024,Standard,CUST-1413,Consumer,India,Hyderabad,Telangana,South,Office Supplies,Stationery,Desk Organizer,3,0.15,317.02,-0.39,-0.001230206,2024-03,2024
ORD-11943,07-04-2023,10-04-2023,Second Class,CUST-1582,Corporate,India,Delhi,Delhi,North,Office Supplies,Binders,Notebook,4,0,478.12,68.49,0.143248557,2023-04,2023
ORD-10199,30-05-2025,02-06-2025,First Class,CUST-1503,Home Office,India,Hyderabad,Telangana,South,Technology,Accessories,Business Laptop,1,0.3,1156.53,-78.72,-0.068065679,2025-05,2025
